job_title,job_category,employee_residence,experience_level,employment_type,company_location,company_size,salary_in_usd
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,130000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,112900
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,90320
Data Analyst,Data Analysis,Canada,Mid-level,Full-time,Canada,M,85000
Data Analyst,Data Analysis,Canada,Mid-level,Full-time,Canada,M,75000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,214000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,192600
Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,United States,M,266400
Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,United States,M,213120
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,155000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,115000
Data Scientist,Data Science and Research,United States,Mid-level,Full-time,United States,M,141300
Data Scientist,Data Science and Research,United States,Mid-level,Full-time,United States,M,102100
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,115934
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,81666
Data Engineer,Data Engineering,United States,Mid-level,Full-time,United States,M,206699
Data Engineer,Data Engineering,United States,Mid-level,Full-time,United States,M,99100
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,130000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,110500
Data Analyst,Data Analysis,United Kingdom,Mid-level,Full-time,United Kingdom,M,61566
Data Analyst,Data Analysis,United Kingdom,Mid-level,Full-time,United Kingdom,M,43096
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,80000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,60000
Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,United States,M,192564
Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,United States,M,144854
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,230000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,150000
Data Analytics Manager,Leadership and Management,United States,Senior,Full-time,United States,M,150260
Data Analytics Manager,Leadership and Management,United States,Senior,Full-time,United States,M,109280
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,170000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,150000
Data Scientist,Data Science and Research,United States,Mid-level,Full-time,United States,M,160000
Data Scientist,Data Science and Research,United States,Mid-level,Full-time,United States,M,130000
Data Analyst,Data Analysis,Canada,Entry-level,Full-time,Canada,M,67000
Data Analyst,Data Analysis,Canada,Entry-level,Full-time,Canada,M,52000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,154000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,126000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,129000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,99000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,210000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,140000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,210000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,140000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,210000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,140000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,100000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,69000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,210000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,140000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,150075
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,110925
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,100000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,25000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,126500
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,106260
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,220110
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,160080
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,105000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,100000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,170000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,135000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,230000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,140000
Data Analyst,Data Analysis,United States,Mid-level,Full-time,United States,M,135000
Data Analyst,Data Analysis,United States,Mid-level,Full-time,United States,M,50000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,220000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,140000
Data Scientist,Data Science and Research,United Kingdom,Mid-level,Full-time,United Kingdom,M,172386
Data Scientist,Data Science and Research,United Kingdom,Mid-level,Full-time,United Kingdom,M,86193
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,220000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,120000
Data Scientist,Data Science and Research,United States,Mid-level,Full-time,United States,M,200000
Data Scientist,Data Science and Research,United States,Mid-level,Full-time,United States,M,120000
Machine Learning Engineer,Machine Learning and AI,United Arab Emirates,Senior,Full-time,Other,S,120000
Machine Learning Engineer,Machine Learning and AI,United Arab Emirates,Senior,Full-time,Other,S,65000
Data Engineer,Data Engineering,United States,Executive,Full-time,United States,M,324000
Data Engineer,Data Engineering,United States,Executive,Full-time,United States,M,216000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,210000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,100000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,185100
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,104890
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,105000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,80000
Machine Learning Developer,Machine Learning and AI,Canada,Mid-level,Full-time,Canada,M,76814
Machine Learning Manager,Machine Learning and AI,Canada,Senior,Full-time,Canada,L,117104
Director of Data Science,Data Science and Research,Canada,Executive,Full-time,Canada,L,192037
Machine Learning Engineer,Machine Learning and AI,United States,Mid-level,Full-time,United States,S,120000
Machine Learning Infrastructure Engineer,Machine Learning and AI,Portugal,Mid-level,Full-time,Other,L,55685
Data Engineer,Data Engineering,Germany,Mid-level,Part-time,Germany,L,52533
Applied Machine Learning Scientist,Machine Learning and AI,Bolivia,Mid-level,Full-time,United States,L,75000
Applied Data Scientist,Data Science and Research,United States,Mid-level,Full-time,United States,L,157000
Business Data Analyst,Data Analysis,Canada,Mid-level,Full-time,Canada,L,69133
Data Engineer,Data Engineering,United States,Entry-level,Full-time,United States,S,65000
Machine Learning Engineer,Machine Learning and AI,Ireland,Senior,Full-time,Other,S,68293
Data Scientist,Data Science and Research,United States,Mid-level,Full-time,United States,L,109000
Data Scientist,Data Science and Research,Canada,Mid-level,Full-time,Canada,M,67597
Data Analyst,Data Analysis,Greece,Mid-level,Full-time,Other,S,20000
Head of Data,Leadership and Management,Slovenia,Senior,Full-time,Other,L,102839
Head of Data,Leadership and Management,Malaysia,Senior,Full-time,United States,M,200000
Data Scientist,Data Science and Research,Canada,Entry-level,Full-time,Canada,L,51081
Data Scientist,Data Science and Research,United States,Mid-level,Full-time,United States,M,78000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,135000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,115000
Machine Learning Engineer,Machine Learning and AI,Australia,Mid-level,Full-time,Other,L,83864
Data Scientist,Data Science and Research,Japan,Entry-level,Full-time,Other,L,40000
Head of Data,Leadership and Management,Estonia,Mid-level,Full-time,Other,S,31520
Machine Learning Engineer,Machine Learning and AI,Netherlands,Senior,Full-time,Other,L,59888
Data Engineer,Data Engineering,Pakistan,Entry-level,Full-time,Germany,L,54742
Research Scientist,Data Science and Research,France,Senior,Full-time,Other,L,89306
Data Scientist,Data Science and Research,Australia,Entry-level,Full-time,Other,M,83171
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,165000
Machine Learning Scientist,Machine Learning and AI,United States,Mid-level,Full-time,United States,M,153000
Data Scientist,Data Science and Research,Brazil,Senior,Full-time,United States,M,100000
Machine Learning Developer,Machine Learning and AI,Canada,Senior,Full-time,Canada,M,76814
Data Scientist,Data Science and Research,Poland,Mid-level,Full-time,Other,L,33609
Principal Data Analyst,Data Analysis,Canada,Mid-level,Full-time,Canada,S,75000
Product Data Analyst,Data Analysis,Honduras,Mid-level,Full-time,Other,S,20000
Applied Machine Learning Scientist,Machine Learning and AI,Tunisia,Entry-level,Contract,Other,M,30469
Research Scientist,Data Science and Research,Czech Republic,Mid-level,Full-time,Other,L,69999
Data Engineer,Data Engineering,Pakistan,Entry-level,Full-time,Germany,M,55475
Research Scientist,Data Science and Research,Austria,Mid-level,Full-time,Other,L,61989
Data Science Manager,Data Science and Research,United States,Senior,Full-time,United States,M,152500
Research Scientist,Data Science and Research,United States,Entry-level,Full-time,United States,L,120000
Data Scientist,Data Science and Research,United States,Mid-level,Full-time,United States,L,135000
Data Analytics Lead,Leadership and Management,United States,Senior,Full-time,United States,L,405000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,L,150000
